OBJECTID,YEAR,STATE,AGENCY,UNIT_ID,FIRE_NAME,INC_NUM,ALARM_DATE,CONT_DATE,CAUSE,REPORT_AC,GIS_ACRES,C_METHOD,OBJECTIVE,FIRE_NUM
34028,2004,CA,USF,TNF,BAKE,0,2004/05/23 00:00:00+00,2004/05/23 00:00:00+00,1,14.2,14.417919,6,1,5
34029,1960,CA,USF,ENF,VOLCANO,0,1960/08/20 00:00:00+00,1960/08/20 00:00:00+00,14,,2135.7563,8,1,83
34030,1929,CA,USF,PNF, ,0,,,14,,521.23572,8,1,14
34031,1999,CA,USF,TNF,PENDOLA,0,1999/10/16 00:00:00+00,1999/10/25 00:00:00+00,9,11725,12324.307,8,1,110
34032,2001,CA,USF,TNF,ROCK CREEK,0,2001/05/10 00:00:00+00,2001/05/14 00:00:00+00,5,400,400.96423,8,1,7
34033,2001,CA,USF,TNF,TREASURE,0,2001/09/10 00:00:00+00,2001/09/14 00:00:00+00,2,282,280.18649,8,1,72
34034,1980,CA,CCO,LAC,JONES FIRE/USFS,00USFS0F,1980/10/19 00:00:00+00,,14,,900.12097,,1,00000IRE
34035,1980,CA,CCO,LAC,GRASSY FIRE,312031,1980/07/16 00:00:00+00,,14,,461.48032,,1,312031
34036,1980,CA,CCO,LAC,LITTLE ROCK FIRE,728979,1980/07/04 00:00:00+00,,14,,1336.8134,,1,102
34037,1980,CA,CCO,LAC,SOLEDAD FIRE,312038,1980/10/02 00:00:00+00,,14,,772.59332,,1,275
34038,1980,CA,CCO,LAC,HUNT FIRE,710380,1980/09/01 00:00:00+00,,14,,105.34367,,1,247
34039,1980,CA,CCO,LAC,FARMER JOHN FIRE,312031,1980/11/17 00:00:00+00,,14,,247.09517,,1,11684
34040,1980,CA,CCO,LAC,DAVENPORT II FIRE,312038,1980/11/17 00:00:00+00,,14,,228.37357,,1,1169
34041,1980,CA,CCO,LAC,PINE TREE FIRE,312031,1980/07/16 00:00:00+00,,14,,1080.4955,,1,7690
34042,1980,CA,CCO,LAC,LIVE OAK FIRE,312031,1980/07/05 00:00:00+00,,14,,115.09447,,1,2357
34043,1980,CA,CCO,LAC,DAGGER FIRE/USFS,00USFS0F,1980/04/11 00:00:00+00,,14,,867.04755,,1,00000IRE
34044,1980,CA,CCO,LAC,MONROE FIRE/USFS,00USFS0F,1980/04/11 00:00:00+00,,14,,2898.1746,,1,00000IRE
34045,1980,CA,CCO,LAC,PADUA FIRE,312036,1980/08/25 00:00:00+00,,14,,200.93933,,1,2111
34046,1980,CA,CCO,LAC,SANCHEZ FIRE,313021,1980/08/03 00:00:00+00,,14,,141.59453,,1,1254
34047,1980,CA,CCO,LAC,E 80 FIRE,313028,1980/07/22 00:00:00+00,,14,,286.86832,,1,313028
34048,1980,CA,CCO,LAC,POPPY FIRE,312037,1980/06/08 00:00:00+00,,14,,691.914,,1,855
34049,1980,CA,CCO,LAC,MUNZ & MUNZ NO. 2 FIRE,313027,1980/07/30 00:00:00+00,,14,,244.55083,,1,8101
34050,1980,CA,CCO,LAC,D 80 FIRE,313028,1980/07/16 00:00:00+00,,14,,140.29814,,1,313028
34051,1980,CA,CCO,LAC,SUNLAND FIRE,316026,1980/11/16 00:00:00+00,,14,,6457.0503,,1,3501
34052,1980,CA,CCO,LAC, ,0,1980/06/19 00:00:00+00,,14,,6.5964665,,1,0
34053,1980,CA,CCO,LAC, ,0,1980/06/19 00:00:00+00,,14,,7.8027911,,1,0
34054,1980,CA,CCO,LAC, ,0,1980/11/27 00:00:00+00,,14,,67.429565,,1,0
34055,1980,CA,CCO,LAC, ,0,1980/11/20 00:00:00+00,,14,,19.674536,,1,0
34056,1980,CA,CCO,LAC, ,0,1980/11/16 00:00:00+00,,14,,19.277081,,1,0
34057,1980,CA,CCO,LAC, ,0,1980/11/16 00:00:00+00,,14,,100.27032,,1,0
34058,1980,CA,CCO,LAC, ,0,1980/12/10 00:00:00+00,,14,,63.264854,,1,0
34059,1980,CA,CCO,LAC, ,0,1980/10/29 00:00:00+00,,14,,2.8397648,,1,0
34060,1980,CA,CCO,LAC, ,0,1980/10/28 00:00:00+00,,14,,8.6954098,,1,0
34061,1980,CA,CCO,LAC, ,0,1980/10/28 00:00:00+00,,14,,27.027311,,1,0
34062,1980,CA,CCO,LAC, ,0,,,14,,6.5740499,,1,0
34063,1980,CA,CCO,LAC, ,0,1980/06/16 00:00:00+00,,14,,13.493208,,1,0
34064,1980,CA,CCO,LAC, ,0,1980/07/02 00:00:00+00,,14,,3968.5452,,1,0
34065,1980,CA,CCO,LAC, ,0,1980/05/23 00:00:00+00,,14,,13.433221,,1,0
34066,1980,CA,CCO,LAC, ,0,1980/05/30 00:00:00+00,,14,,14.992289,,1,0
34067,1980,CA,CCO,LAC, ,0,1980/07/04 00:00:00+00,,14,,9.0061312,,1,0
34068,1980,CA,CCO,LAC, ,0,1980/07/20 00:00:00+00,,14,,63.981571,,1,0
34069,1980,CA,CCO,LAC, ,0,1980/07/13 00:00:00+00,,14,,18.113638,,1,0
34070,1980,CA,CCO,LAC, ,0,1980/07/10 00:00:00+00,,14,,17.045938,,1,0
34071,1980,CA,CCO,LAC, ,0,1980/07/22 00:00:00+00,,14,,64.812874,,1,0
34072,1980,CA,CCO,LAC, ,0,1980/10/14 00:00:00+00,,14,,16.676561,,1,0
34073,1980,CA,CCO,LAC, ,0,1980/10/22 00:00:00+00,,14,,21.927443,,1,0
34074,1980,CA,USF,CNF,CANADA,0,1980/07/23 00:00:00+00,,1,,326.5816,,1,10
34075,1980,CA,USF,CNF,HELLHOLE,0,1980/07/27 00:00:00+00,,1,,769.49969,,1,13
34076,1984,CA,CCO,LAC,CREST FIRE,838246,1984/01/27 00:00:00+00,,14,,605.78418,,1,84
34077,1984,CA,CDF,MVU,MUSSEY,748,1984/09/30 00:00:00+00,,4,,131.12071,,1,0
34078,1984,CA,USF,CNF,BARONA,0,1984/04/12 00:00:00+00,,9,,41.223221,,1,2
34079,1984,CA,USF,CNF,ASSIST #6,0,1984/04/23 00:00:00+00,,9,,360.60025,,1,6
34080,1984,CA,USF,CNF,WILDCAT,0,1984/07/18 00:00:00+00,,9,,78.35981,,1,15
34081,1984,CA,USF,CNF,OUTSIDE ORIGIN #1,0,1984/03/23 00:00:00+00,,14,,121.75851,,1,1
34082,1984,CA,USF,CNF,ASSIST #21,0,1984/06/13 00:00:00+00,,14,,62.010544,,1,13
34083,1984,CA,USF,CNF,DEHESA,0,1984/05/29 00:00:00+00,,9,,223.5993,,1,11
34084,1984,CA,USF,CNF,MILLER,0,1984/05/17 00:00:00+00,,9,,43.003338,,1,10
34085,1984,CA,USF,CNF,MIGUEL,0,1984/05/10 00:00:00+00,,14,,63.867775,,1,8
34086,1984,CA,USF,CNF,MAXWELL,0,1984/04/13 00:00:00+00,,9,,43.112095,,1,3
34087,1985,CA,USF,INF, ,0,,,14,,797.73328,,1,5
34088,1985,CA,USF,INF, ,0,1985/08/08 00:00:00+00,,9,,277.04651,,1,5307
34089,1985,CA,USF,INF, ,0,1985/08/17 00:00:00+00,,1,,211.68877,,1,5412
34090,1985,CA,CDF,BDU,OWENS,000IN298,1985/08/07 00:00:00+00,1985/08/08 00:00:00+00,9,3750,3060.7097,8,1,83
34091,1985,CA,CDF,BDU,ONION,000BD190,1985/07/06 00:00:00+00,,1,,9084.125,,1,69
34092,1985,CA,USF,LNF, ,0,1985/10/20 00:00:00+00,1985/10/24 00:00:00+00,9,530,544.54401,8,1,69
34093,1985,CA,CCO,LAC,POLE FIRE,931497,1985/04/25 00:00:00+00,,14,,71.502785,,1,485
34094,1985,CA,CCO,LAC,MT GLEASON FIRE/USFS,0,1985/10/14 00:00:00+00,,14,,726.49286,,1,0
34095,1985,CA,CCO,LAC,CALGROVE FIRE,937385,1985/07/12 00:00:00+00,,14,,227.80482,,1,285
34096,1985,CA,CCO,LAC,BOX CANYON (PIONEER) FIRE,827522,1985/10/14 00:00:00+00,,14,,1247.4351,,1,685
34097,1985,CA,CCO,LAC,MT BALDY FIRE,0,1985/10/14 00:00:00+00,,14,,51.44228,,1,0
34098,1985,CA,CCO,LAC,JOHNSON FIRE,121022,1985/07/02 00:00:00+00,,14,,231.6575,,1,5385
34099,1985,CA,CCO,LAC,SOUTH HILLS FIRE,251517,1985/10/14 00:00:00+00,,14,,117.03929,,1,7485
34100,1985,CA,CCO,LAC,MULHOLLAND FIRE,936787,1985/07/12 00:00:00+00,,14,,65.515335,,1,85
34101,1985,CA,CCO,LAC,PARK FIRE,936712,1985/10/14 00:00:00+00,,14,,155.97984,,1,485
34102,1985,CA,CCO,LAC,DECKER FIRE,937274,1985/10/14 00:00:00+00,,14,,6567.3647,,1,85
34103,1996,CA,CDF,RRU,SHORT,27614,1996/06/01 00:00:00+00,,2,,683.01318,,1,837
34104,1996,CA,CDF,RRU,DIEGO,33366,1996/07/02 00:00:00+00,,14,,1089.7567,,1,0
34105,1996,CA,CDF,RRU,LADDER,7182,1996/08/28 00:00:00+00,,14,,421.50986,,1,0
34106,1996,CA,CDF,RRU,CHISHOLM,29488,1996/06/10 00:00:00+00,,2,,471.74252,,1,921
34107,1996,CA,USF,BDF,MORMAN,0,1996/06/14 00:00:00+00,1996/06/14 00:00:00+00,6,65,64.596954,8,1,78
34108,1996,CA,USF,BDF,CLEGHORN,0,1996/06/14 00:00:00+00,1996/06/14 00:00:00+00,7,130,68.775322,8,1,79
34109,2001,CA,USF,TNF,BEAR,0,2001/08/19 00:00:00+00,2001/08/26 00:00:00+00,1,91,90.097847,8,1,66
34110,2003,CA,USF,TNF,CORRECO,0,2003/07/27 00:00:00+00,2003/07/27 00:00:00+00,1,80,51.631477,1,1,38
34111,2002,CA,USF,TNF,VINTON,0,2002/08/26 00:00:00+00,2002/08/26 00:00:00+00,9,13,12.905685,8,1,44
34112,1996,CA,USF,BDF, ,0,,,14,,0.38878497,,1,0
34113,1996,CA,USF,BDF, ,0,,,14,,111.23549,,1,0
34114,1996,CA,USF,BDF,DEVORE,0,1996/07/19 00:00:00+00,1996/07/19 00:00:00+00,2,25,8.7450762,8,1,127
34115,1996,CA,USF,BDF, ,0,,,14,,369.64273,,1,0
34116,1996,CA,USF,BDF, ,0,,,14,,0.38094014,,1,0
34117,1996,CA,USF,BDF, ,0,,,14,,8.1682777,,1,0
34118,1996,CA,CCO,LAC,POPPY FIRE,961211,1996/08/12 00:00:00+00,,14,,171.0529,,1,34
34119,1996,CA,CCO,LAC,RANCH FIRE,968352,1996/06/05 00:00:00+00,,14,,47.795578,,1,4
34120,1996,CA,CCO,LAC,RANCH FIRE II,969105,1996/06/19 00:00:00+00,,14,,558.92065,,1,0
34121,1998,CA,CDF,MEU,SULLY,3642,1998/08/05 00:00:00+00,,7,,20.426235,,1,102
34122,1998,CA,CDF,MEU,RETECH,4269,1998/08/31 00:00:00+00,,6,,56.759716,,1,170
34123,1998,CA,CDF,MEU,BLUE,4243,1998/08/30 00:00:00+00,,9,,22.392323,,1,167
34124,1998,CA,CDF,MVU,CANYON,4342,1998/07/12 00:00:00+00,,14,,11.954369,,1,0
34125,1998,CA,CDF,MVU,CAMNO SAN BERNARDO,6712,1998/10/06 00:00:00+00,,2,,94.957298,,1,0
34126,1928,CA,USF,LPF, ,0,,,14,,472.56256,,1,999
34127,1966,CA,USF,LPF, ,0,,,9,,181.73599,,1,2
34128,1966,CA,USF,LPF, ,0,,,14,,388.79962,,1,201
34129,2004,CA,USF,TNF,MARTIN,0,2004/11/02 00:00:00+00,2004/11/02 00:00:00+00,5,131,130.86057,2,1,111
34130,2005,CA,USF,TNF,HARDING,0,2005/08/24 00:00:00+00,2005/08/27 00:00:00+00,9,2270,2265.6655,2,1,38
34131,2005,CA,USF,TNF,FORK,0,2005/09/22 00:00:00+00,2005/09/25 00:00:00+00,4,30,29.691559,2,1,49
34132,1924,CA,USF,LPF, ,0,,,14,,184.93802,,1,202
34133,1921,CA,USF,LPF, ,0,,,14,,143.35886,,1,25
34134,1931,CA,USF,LPF, ,0,,,9,,1750.3326,,1,26
34135,1923,CA,USF,LPF, ,0,,,9,,61895.852,,1,26
34136,1927,CA,USF,LPF, ,0,,,9,,3411.1174,,1,4
34137,1913,CA,USF,LPF, ,0,,,14,,276.35699,,1,204
34138,1980,CA,CDF,SLU,HIGHWAY 58,0,1980/07/31 00:00:00+00,,14,,246.27812,,1,0
34139,1980,CA,USF,SRF, ,0,1980/08/15 00:00:00+00,,5,,7.9662294,,1,100735
34140,1980,CA,USF,SRF,PATRICKS,0,1980/10/05 00:00:00+00,1980/10/08 00:00:00+00,5,105,104.54813,8,1,100773
34141,1980,CA,USF,SRF,RATTLESNAKE,0,1980/10/06 00:00:00+00,1980/10/07 00:00:00+00,7,10,9.9567575,8,1,69
34142,1980,CA,CDF,RRU,INDIAN,22918,1980/11/24 00:00:00+00,,9,,28940.219,,1,1803
34143,1980,CA,CDF,MVU,ASSIST #69,1367,1980/08/05 00:00:00+00,,14,,745.18787,,1,559
34144,1980,CA,CDF,RRU,RAILROAD,18960,1980/09/29 00:00:00+00,,14,,1586.5468,,1,1448
34145,1980,CA,CDF,RRU,LAKELAND,0,,,9,,7010.8574,,1,1801
34146,1980,CA,CCO,LAC,LAS VIRGENES FIRE,312031,1980/11/24 00:00:00+00,,14,,2521.1145,,1,25193
34147,1980,CA,CCO,LAC,CARBON FIRE,711912,1980/11/16 00:00:00+00,,14,,6954.6274,,1,959
34148,1980,CA,CCO,LAC, ,0,1980/11/16 00:00:00+00,,14,,87.854774,,1,0
34149,1981,CA,CDF,TGU,BARCO,486,1981/06/11 00:00:00+00,,9,,522.34705,,1,52
34150,1981,CA,CDF,SCU,BLACKHAWK,1035,1981/07/14 00:00:00+00,,7,,2361.2886,,1,221
34151,1981,CA,CDF,LNU,BUCKTOWN,1189,1981/04/07 00:00:00+00,,8,,614.33435,,1,215
34152,1981,CA,CDF,MEU,COOLEY,433,1981/09/04 00:00:00+00,,5,,239.73042,,1,255
34153,1981,CA,CDF,MEU,COW MTN.,314,1981/08/08 00:00:00+00,,7,,25663.912,,1,179
34154,1981,CA,CDF,TGU,MANTON ROAD SERIES,687,1981/07/09 00:00:00+00,,14,,141.44252,,1,3
34155,1981,CA,CDF,TGU,MANTON ROAD SERIES,687,1981/07/09 00:00:00+00,,14,,17.49577,,1,4
34156,1981,CA,CDF,TGU,MANTON ROAD SERIES,687,1981/07/09 00:00:00+00,,14,,7.0126457,,1,5
34157,1981,CA,CDF,TGU,MANTON ROAD SERIES,687,1981/07/09 00:00:00+00,,14,,1.2617285,,1,6
34158,1981,CA,CDF,TGU,MANTON ROAD SERIES,687,1981/07/09 00:00:00+00,,14,,44.132217,,1,124
34159,1981,CA,CDF,BTU,SLOAT,32,1981/07/21 00:00:00+00,,9,,907.39624,,1,311
34160,1981,CA,USF,SNF, ,0,1981/09/03 00:00:00+00,,9,,17.01543,,1,136
34161,1981,CA,CDF,FKU, ,6661,1981/09/16 00:00:00+00,,7,,467.80121,,1,0
34162,1981,CA,CDF,BDU,SWALL,44,1981/08/09 00:00:00+00,,9,,3159.4749,,1,42
34163,1981,CA,CCO,LAC,ELIZABETH FIRE,837885,1981/07/15 00:00:00+00,,14,,879.46606,,1,81
34164,1981,CA,CCO,LAC,GODDE HILL FIRE,928430,1981/06/23 00:00:00+00,,14,,350.08838,,1,481
34165,1981,CA,CCO,LAC,CIENEGA FIRE,831491,1981/07/26 00:00:00+00,,14,,233.73381,,1,6981
34166,1981,CA,CCO,LAC,RESERVOIR FIRE,831114,1981/08/23 00:00:00+00,,14,,587.00195,,1,9981
34167,1981,CA,CCO,LAC,HIGHLAND FIRE,921079,1981/08/22 00:00:00+00,,14,,301.47928,,1,2781
34168,1981,CA,CCO,LAC,GUN FIRE,931114,1981/07/17 00:00:00+00,,14,,438.89508,,1,1281
34169,1981,CA,CCO,LAC,WARDEN FIRE,921113,1981/07/04 00:00:00+00,,14,,44.520649,,1,7781
34170,1981,CA,CCO,LAC,TICK FIRE,921077,1981/07/16 00:00:00+00,,14,,41.788982,,1,6781
34171,1981,CA,CCO,LAC,HIGHWAY 14 FIRE,921078,1981/08/01 00:00:00+00,,14,,166.57442,,1,4781
34172,1981,CA,CCO,LAC,PLUM FIRE,312031,1981/05/10 00:00:00+00,,14,,176.67877,,1,11243
34173,1981,CA,CDF,SLU,HONDONADA,830,1981/06/09 00:00:00+00,,14,,47.259151,,1,0
34174,1981,CA,CDF,SLU,SAN LUIS CANYON,1321,1981/08/08 00:00:00+00,,14,,280.65167,,1,0
34175,1981,CA,CDF,SLU,HANSEN #3,1304,1981/08/06 00:00:00+00,,14,,84.744713,,1,0
34176,1981,CA,CDF,SLU,HANSEN #2,1424,1981/07/23 00:00:00+00,,14,,115.2696,,1,0
34177,1981,CA,CDF,SLU,PORTER ESCAPE #2,1464,1981/08/29 00:00:00+00,,14,,101.03284,,1,0
34178,1981,CA,CDF,SLU,ARROWBEAR #2,1269,1981/08/01 00:00:00+00,,14,,88.867973,,1,0
34179,1981,CA,USF,KNF,GRIDER,0,1981/07/21 00:00:00+00,1981/07/25 00:00:00+00,4,354,349.16196,8,1,29
34180,1981,CA,USF,KNF,I-AM-UP,0,1981/10/11 00:00:00+00,,3,,43.315182,,1,81
34181,1981,CA,CDF,LNU,ATLAS PEAK,1028,1981/06/22 00:00:00+00,,7,,33606.375,,1,160
34182,1981,CA,CDF,SLU,BOWEN,1318,1981/08/08 00:00:00+00,,14,,349.39197,,1,290
34183,1981,CA,CDF,MVU,PROCTOR #1,966,1981/06/21 00:00:00+00,,7,,455.87305,,1,324
34184,1981,CA,CDF,RRU,SPRUCE (ASSIST),10219,1981/06/04 00:00:00+00,,14,,1709.4728,,1,523
34185,1981,CA,CDF,LNU,HUNTER,1544,1981/08/09 00:00:00+00,,9,,1397.459,,1,313
34186,1982,CA,CDF,NEU,ANDRESSEN,1528,1982/06/27 00:00:00+00,,2,,439.48862,,1,505
34187,1982,CA,CDF,TCU,BRICHETTO,1248,1982/08/22 00:00:00+00,,14,,576.27142,,1,526
34188,1982,CA,CDF,MMU,BRITT,330,1982/06/04 00:00:00+00,,14,,626.3952,,1,97
34189,1982,CA,CDF,TCU,KEYSTONE,1031,1982/07/27 00:00:00+00,,14,,3501.5117,,1,422
34190,1982,CA,CDF,MMU,QUARTZBURG,787,1982/08/24 00:00:00+00,,14,,281.26535,,1,244
34191,1982,CA,CDF,LNU,SILVERADO,1952,1982/09/11 00:00:00+00,,14,,6218.7944,,1,324
34192,1982,CA,CDF,LNU,STEELE CANYON,1953,1982/09/11 00:00:00+00,,7,,523.2757,,1,325
34193,1982,CA,CDF,SCU,SWEENY,1274,1982/09/06 00:00:00+00,,3,,1712.2958,,1,319
34194,1982,CA,CDF,TUU,AVENUE 2,2544,1982/06/26 00:00:00+00,,14,,424.21017,,1,10826
34195,1982,CA,CDF,MMU,BROWN,336,1982/06/04 00:00:00+00,,14,,262.70895,,1,98
34196,1982,CA,CDF,TUU,OAK FLAT,3845,1982/08/23 00:00:00+00,,9,,614.46271,,1,166
34197,1982,CA,CDF,TUU,ROBLE LOMAS,4257,1982/09/13 00:00:00+00,,2,,684.55768,,1,70
34198,1982,CA,CDF,MMU,TEMPERANCE FLAT,654,1982/07/31 00:00:00+00,,14,,7801.7495,,1,187
34199,1982,CA,CDF,MMU,UPPER COTTONWOOD,425,1982/05/16 00:00:00+00,,14,,440.41617,,1,46
34200,1982,CA,CDF,MVU,BIG,0,1982/09/07 00:00:00+00,,14,,131.03331,,1,73.2
34201,1982,CA,USF,CNF,RIVER #3,0,1982/09/05 00:00:00+00,1982/09/06 00:00:00+00,7,30,75.967667,8,1,58
34202,1982,CA,CDF,MVU,DEHESA #5,0,1982/08/19 00:00:00+00,,14,,71.340073,,1,71
34203,1982,CA,CDF,MVU,DULZURA,1863,1982/10/23 00:00:00+00,,5,,4950.4653,,1,741
34204,1982,CA,CDF,MVU,OTAY #8,0000484A,1982/09/01 00:00:00+00,,7,,99.774689,,1,119
34205,1982,CA,CDF,MVU,OTAY #7,0,1982/08/18 00:00:00+00,,14,,65.118217,,1,69
34206,1982,CA,CDF,MVU,BELL VALLEY,1262,1982/08/19 00:00:00+00,,4,,666.38843,,1,484
34207,1982,CA,USF,BDF, ,0,,,14,,0.31466457,,1,0
34208,1982,CA,CDF,RRU,BLAINE,15466,1982/08/18 00:00:00+00,,8,,411.32388,,1,883
34209,1982,CA,CDF,RRU,PYRITE,14639,1982/08/06 00:00:00+00,,9,,517.03381,,1,9823
34210,1982,CA,CDF,RRU, ,0,,,14,,47.952877,,1,0
34211,1982,CA,CDF,RRU, ,0,1982/08/08 00:00:00+00,,9,,104.20015,,1,0
34212,1982,CA,CDF,RRU, ,0,1982/07/21 00:00:00+00,,3,,150.39729,,1,0
34213,1982,CA,CDF,RRU, ,0,1982/07/19 00:00:00+00,,9,,185.85187,,1,0
34214,1982,CA,CDF,RRU, ,0,1982/07/03 00:00:00+00,,9,,344.46606,,1,0
34215,1982,CA,CDF,RRU, ,0,1982/08/06 00:00:00+00,,2,,205.8522,,1,0
34216,1982,CA,CDF,RRU, ,0,1982/07/17 00:00:00+00,,7,,294.75793,,1,0
34217,1982,CA,CDF,RRU, ,0,1982/07/09 00:00:00+00,,2,,267.53653,,1,0
34218,1982,CA,CDF,RRU, ,0,,,14,,297.57147,,1,0
34219,1982,CA,CDF,RRU,THEODORE,13295,1982/07/19 00:00:00+00,,7,,108.10546,,1,0
34220,1982,CA,CDF,RRU, ,0,,,14,,211.45198,,1,0
34221,1982,CA,CDF,RRU,RAIL,16621,1982/09/03 00:00:00+00,,14,,475.95496,,1,12401
34222,1982,CA,CDF,RRU,RAWSON,1485,1982/08/09 00:00:00+00,,2,,1757.4882,,1,0
34223,1982,CA,CDF,RRU,FOX,14850,1982/09/09 00:00:00+00,,7,,573.47626,,1,839
34224,1982,CA,CDF,BDU,STODDARD,5953,1982/07/22 00:00:00+00,,14,,214.75444,,1,446
34225,1982,CA,CDF,SLU,LAKE,883,1982/07/06 00:00:00+00,,2,,425.4487,,1,185
34226,1982,CA,CDF,BEU,COGNINA,1303,1982/09/08 00:00:00+00,,7,,2056.3987,,1,287
34227,1982,CA,CDF,BEU,FINAL FIRE,1582,1982/10/29 00:00:00+00,,7,,163.46716,,1,0
34228,1982,CA,CDF,BEU,P.G.&E. #13,1008,1982/07/27 00:00:00+00,,9,,805.82867,,1,215
34229,1982,CA,CDF,FKU,JOHNSON,2879,1982/05/16 00:00:00+00,,2,,1653.7662,,1,30
34230,1982,CA,CDF,FKU,WATTS VALLEY,6304,1982/08/29 00:00:00+00,,14,,645.03363,,1,154
34231,1982,CA,USF,CNF,BURMA #3,0,1982/11/03 00:00:00+00,1982/11/03 00:00:00+00,9,60,62.801731,8,1,78
34232,1982,CA,CDF,RRU, ,0013362A,1982/07/20 00:00:00+00,,7,,140.35439,,1,698
34233,1982,CA,USF,BDF, ,0,,,14,,6152.7197,,1,0
34234,1982,CA,CDF,RRU, ,0,,,14,,147.2605,,1,0
34235,1982,CA,CDF,RRU, ,0,,,14,,173.4731,,1,0
34236,1982,CA,CDF,BDU,STOCKTON,8352,1982/09/23 00:00:00+00,,14,,460.86923,,1,689
34237,1982,CA,CDF,SHU,DOZEN PLUS,16,1982/09/11 00:00:00+00,,14,,139.218,,1,227
34238,1982,CA,USF,SNF, ,0,1982/09/02 00:00:00+00,,1,,36.380527,,1,124
34239,1982,CA,USF,INF, ,0,,,1,,25.697313,,1,5314
34240,1982,CA,USF,INF, ,0,1982/08/19 00:00:00+00,1982/08/20 00:00:00+00,1,11,45.079281,8,1,45
34241,1982,CA,CDF,SHU,CHALK RESERVOIR,0,1982/08/24 00:00:00+00,,14,,3559.1035,,1,39
34242,1982,CA,CDF,SHU,CHALK RES. ESCAPE,0,1982/08/24 00:00:00+00,,14,,783.6684,,1,39
34243,1982,CA,USF,MNF, ,0,1982/06/23 00:00:00+00,1982/06/23 00:00:00+00,1,15,14.39452,8,1,23
34244,1982,CA,CCO,LAC,ACRES FIRE,961125,1982/10/03 00:00:00+00,,14,,229.68797,,1,382
34245,1982,CA,CCO,LAC,PALMDALE FIRE,763755,1982/05/31 00:00:00+00,,14,,305.76059,,1,82
34246,1982,CA,CCO,LAC,RED ROVER FIRE,938019,1982/08/31 00:00:00+00,,14,,70.920494,,1,82
34247,1982,CA,CCO,LAC,HASLEY FIRE,927624,1982/08/02 00:00:00+00,,14,,436.21478,,1,782
34248,1982,CA,CCO,LAC,SAND FIRE,831236,1982/08/10 00:00:00+00,,14,,168.96165,,1,82
34249,1982,CA,CCO,LAC,DAYTON CANYON FIRE,927518,1982/10/09 00:00:00+00,,14,,43097.434,,1,482
34250,1982,CA,CCO,LAC,HIGHLANDS FIRE,936832,1982/09/07 00:00:00+00,,14,,187.59041,,1,382
34251,1982,CA,CCO,LAC, ,0,1982/09/03 00:00:00+00,,14,,42.837379,,1,0
34252,1982,CA,CCO,LAC, ,0,1982/10/09 00:00:00+00,,14,,8.7236624,,1,0
34253,1982,CA,CCO,LAC, ,0,1982/07/05 00:00:00+00,,14,,3.4591656,,1,0
34254,1982,CA,CCO,LAC, ,0,1982/10/09 00:00:00+00,,14,,17.149784,,1,0
34255,1982,CA,CCO,LAC, ,0,1982/07/10 00:00:00+00,,14,,72.263573,,1,0
34256,1982,CA,CDF,SLU,PHELAN,0,,,14,,714.09778,,1,0
34257,1982,CA,CDF,SLU,EAGLE ROCK,1153,1982/08/14 00:00:00+00,,2,,231.53865,,1,0
34258,1982,CA,USF,SRF, ,0,1982/05/04 00:00:00+00,,2,,2.9873703,,1,100814
34259,1982,CA,USF,SRF, ,0,1982/08/21 00:00:00+00,,5,,296.71521,,1,100855
34260,1982,CA,CDF,SLU,DIABLO CANYON,0,1982/10/16 00:00:00+00,,14,,1794.1056,,1,0
34261,1982,CA,USF,KNF,THOMPSON,0,1982/06/20 00:00:00+00,,1,,11.483305,,1,70
34262,1982,CA,USF,KNF,DUTCH,0,1982/07/11 00:00:00+00,1982/07/13 00:00:00+00,5,21,17.259222,8,1,100
34263,1982,CA,USF,KNF,VANN,0,1982/10/12 00:00:00+00,1982/10/14 00:00:00+00,5,106,131.325,8,1,129
34264,1982,CA,CCO,VNC,HALL,0,1982/10/08 00:00:00+00,,14,,2648.4949,,1,0
34265,1983,CA,CDF,BTU,MUNJAR,1753,1983/06/17 00:00:00+00,,5,,3451.9172,,1,168
34266,1983,CA,CDF,LMU,BLM #365,67,1983/07/03 00:00:00+00,,14,,303.19498,,1,33
34267,1983,CA,CDF,SCU,CAT,453,1983/06/10 00:00:00+00,,2,,503.1384,,1,87
34268,1983,CA,CDF,AEU,CLAY,976,1983/07/06 00:00:00+00,,2,,404.80878,,1,173
34269,1983,CA,CDF,LNU,CLEEK,1953,1983/08/07 00:00:00+00,,7,,219.61832,,1,253
34270,1983,CA,CDF,SCU,DEL VALLE P.G.&E.,745,1983/07/12 00:00:00+00,,2,,4713.3691,,1,218
34271,1983,CA,CDF,TCU,GREGORY,880,1983/06/24 00:00:00+00,,14,,271.02454,,1,260
34272,1983,CA,CDF,BTU,HAMLIN CANYON,1290,1983/09/03 00:00:00+00,,14,,2633.6799,,1,396
34273,1983,CA,CDF,MMU,LIGHTNING #7,911,1983/08/31 00:00:00+00,,14,,704.84149,,1,241
34274,1983,CA,CDF,LNU,MARCH #2,2188,1983/09/11 00:00:00+00,,5,,712.6026,,1,327
34275,1983,CA,CCO,LAC,SIXTY SIX FIRE,961174,1983/05/26 00:00:00+00,,14,,128.72302,,1,383
34276,1983,CA,CCO,LAC,SECOND FIRE,961176,1983/07/26 00:00:00+00,,14,,439.83017,,1,4383
34277,1983,CA,CDF,MVU,EUCLID,1023,1983/07/13 00:00:00+00,,2,,402.00137,,1,298
